DEPARTEMENT,INSEE_COMM,NOM_COMM,INTERCOMMUNALITE,ETABLISSEMENT PUBLIC,PAT,PAT Nom du projet,PAT Porteur,PAT Avancement,PAT Date labelisation
VOSGES,88473,Tignécourt,CC des Vosges côté Sud Ouest,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
VOSGES,88475,Tollaincourt,CC des Vosges côté Sud Ouest,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
VOSGES,88479,Trémonzey,CA d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
VOSGES,88480,Ubexy,CA d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
VOSGES,88481,Uriménil,CA d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
VOSGES,88483,Uxegney,CA d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
VOSGES,88484,Uzemain,CA d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
VOSGES,88495,Vaudéville,CA d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
VOSGES,88497,Vaxoncourt,CA d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
VOSGES,88509,Villoncourt,CA d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
VOSGES,88510,Villotte,CC des Vosges côté Sud Ouest,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
VOSGES,88513,Vincey,CA d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
VOSGES,88515,Vioménil,CC des Vosges côté Sud Ouest,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
VOSGES,88517,Viviers-le-Gras,CC des Vosges côté Sud Ouest,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
VOSGES,88521,Vomécourt,CC de la Région de Rambervillers,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
VOSGES,88527,Xaffévillers,CC de la Région de Rambervillers,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
VOSGES,88530,Xertigny,CA d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
VOSGES,88532,Zincourt,CA d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),oui,Pays d'Épinal,PETR du Pays d'Epinal Cœur des Vosges (Syndicat Mixte),PAT Labelisé,
AUBE,10005,Amance,CC de Vendeuvre-Soulaines,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10008,Argançon,CC de Vendeuvre-Soulaines,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10010,Arrembécourt,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10014,Assencières,"CC Forêts, lacs, terres en Champagne",PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10017,Aulnay,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10021,Avant-lès-Ramerupt,"CC Forêts, lacs, terres en Champagne",,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10026,Bailly-le-Franc,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10027,Balignicourt,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10044,Bétignicourt,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10045,Beurey,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10046,Blaincourt-sur-Aube,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10047,Blignicourt,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10050,Bossancourt,CC de Vendeuvre-Soulaines,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10056,Bouy-Luxembourg,"CC Forêts, lacs, terres en Champagne",PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10059,Braux,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10061,Brévonnes,"CC Forêts, lacs, terres en Champagne",PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10062,Briel-sur-Barse,CC du Barséquanais en Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10063,Brienne-la-Vieille,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10064,Brienne-le-Château,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10073,Chalette-sur-Voire,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10078,Champ-sur-Barse,CC de Vendeuvre-Soulaines,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10084,Charmont-sous-Barbuise,"CC Forêts, lacs, terres en Champagne",,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10092,Chauffour-lès-Bailly,CC du Barséquanais en Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10093,Chaumesnil,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10094,Chavanges,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10102,Colombé-la-Fosse,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10105,Courcelles-sur-Voire,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10117,Crespy-le-Neuf,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10123,Dienville,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10126,Dolancourt,CC de Vendeuvre-Soulaines,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10128,Donnement,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10129,Dosches,"CC Forêts, lacs, terres en Champagne",PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10135,Éclance,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10138,Épagne,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10139,Épothémont,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10161,Fresnay,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10163,Fuligny,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10165,Géraudot,"CC Forêts, lacs, terres en Champagne",PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10171,Hampigny,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10175,Jasseines,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10178,Jessains,CC de Vendeuvre-Soulaines,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10180,Joncreuil,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10183,Juvanzé,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10184,Juzanvigny,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10072,La Chaise,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10200,La Loge-aux-Chèvres,CC de Vendeuvre-Soulaines,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10327,La Rothière,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10411,La Ville-aux-Bois,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10423,La Villeneuve-au-Chêne,CC de Vendeuvre-Soulaines,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10189,Lassicourt,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10192,Lentilles,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10193,Lesmont,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10194,Lévigny,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10205,Longpré-le-Sec,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10210,Luyères,"CC Forêts, lacs, terres en Champagne",PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10214,Magnicourt,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10215,Magny-Fouchard,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10217,Maison-des-Champs,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10219,Maisons-lès-Soulaines,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10221,Maizières-lès-Brienne,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10228,Mathaux,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10239,Mesnil-Sellières,"CC Forêts, lacs, terres en Champagne",PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10243,Molins-sur-Aube,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10252,Montmartin-le-Haut,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10253,Montmorency-Beaufort,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10258,Morvilliers,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10270,Onjon,"CC Forêts, lacs, terres en Champagne",PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10279,Pars-lès-Chavanges,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10283,Pel-et-Der,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10285,Perthes-lès-Brienne,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10286,Petit-Mesnil,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10287,Piney,"CC Forêts, lacs, terres en Champagne",PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10303,Précy-Notre-Dame,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10304,Précy-Saint-Martin,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10310,Puits-et-Nuisement,CC de Vendeuvre-Soulaines,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10313,Radonvilliers,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10315,Rances,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10326,Rosnay-l'Hôpital,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10328,Rouilly-Sacey,"CC Forêts, lacs, terres en Champagne",PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10337,Saint-Christophe-Dodinicourt,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10345,Saint-Léger-sous-Brienne,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10346,Saint-Léger-sous-Margerie,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10366,Saulcy,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10372,Soulaines-Dhuys,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10377,Thil,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10378,Thors,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10384,Trannes,CC de Vendeuvre-Soulaines,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10389,Unienville,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10019,Val-d'Auzon,"CC Forêts, lacs, terres en Champagne",PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10393,Vallentigny,CC des Lacs de Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10397,Vauchonvilliers,CC de Vendeuvre-Soulaines,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10401,Vendeuvre-sur-Barse,CC de Vendeuvre-Soulaines,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10403,Vernonvilliers,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10419,Villemoyenne,CC du Barséquanais en Champagne,PNR de la Forêt d'Orient,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10424,Villeret,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10428,Ville-sur-Terre,CC de Vendeuvre-Soulaines,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
AUBE,10445,Yèvres-le-Petit,CC des Lacs de Champagne,,oui,PNR de la Forêt d'Orient,PNR de la Forêt d'Orient,Projet en construction,
MEURTHE-ET-MOSELLE,54395,Nancy,Métropole du Grand Nancy,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54001,Abaucourt,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54006,Agincourt,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54012,Amance,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54021,Armaucourt,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54024,Arraye-et-Han,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54059,Belleau,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54070,Bey-sur-Seille,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54089,Bouxières-aux-Chênes,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54095,Bratte,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54100,Brin-sur-Seille,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54104,Buissoncourt,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54110,Cerville,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54113,Champenoux,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54126,Chenicourt,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54131,Clémery,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54168,Dommartin-sous-Amance,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54179,Éply,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54180,Erbéviller-sur-Amezule,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54186,Eulmont,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54219,Gellenoncourt,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54250,Haraucourt,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54276,Jeandelaincourt,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54289,Laître-sous-Amance,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54296,Laneuvelotte,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54301,Lanfroicourt,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54311,Lenoncourt,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54313,Létricourt,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54315,Leyr,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54333,Mailly-sur-Seille,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54358,Mazerulles,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54372,Moivrons,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54374,Moncel-sur-Seille,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
MEURTHE-ET-MOSELLE,54400,Nomeny,CC de Seille et Grand Couronné,Scot Sud54,oui,Sud Meurthe-et-Mosellan,ScotSud54,Labellisé,
